source,target,n,p,p_source,p_target,p_cond,weight
<https://www.wikidata.org/wiki/Q2407>,<https://www.wikidata.org/wiki/Q1406>,3,0.0024650780608052587,0.012325390304026294,0.0838126540673788,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q1659584>,<https://www.wikidata.org/wiki/Q1406>,3,0.0024650780608052587,0.014790468364831553,0.0838126540673788,0.16666666666666666,0.16666666666666666
<https://www.wikidata.org/wiki/Q1355082>,<https://www.wikidata.org/wiki/Q1406>,5,0.004108463434675432,0.03944124897288414,0.0838126540673788,0.10416666666666667,0.10416666666666667
<http://bio.informatics.iupui.edu/proteolens>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q1504505>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<https://www.wikidata.org/wiki/Q193321>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q106381184>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0024650780608052587,0.0838126540673788,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q41566485>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.01972062448644207,0.0838126540673788,0.041666666666666664,0.041666666666666664
<https://www.wikidata.org/wiki/Q7512231>,<https://www.wikidata.org/wiki/Q1406>,2,0.0016433853738701725,0.0024650780608052587,0.0838126540673788,0.6666666666666666,0.6666666666666666
<https://www.wikidata.org/wiki/Q1788435>,<https://www.wikidata.org/wiki/Q1406>,2,0.0016433853738701725,0.008216926869350863,0.0838126540673788,0.19999999999999998,0.19999999999999998
<http://www.adept.net.au/software/mediacy/ImagePro/scopePro.shtml>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.mediacy.com/imageproplus>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0024650780608052587,0.0838126540673788,0.3333333333333333,0.3333333333333333
<https://www.statistix.com/>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q11272>,<https://www.wikidata.org/wiki/Q1406>,3,0.0024650780608052587,0.056696795398520954,0.0838126540673788,0.043478260869565216,0.043478260869565216
<https://www.wikidata.org/wiki/Q129793>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.004108463434675432,0.0838126540673788,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q4049465>,<https://www.wikidata.org/wiki/Q1406>,2,0.0016433853738701725,0.005751848808545604,0.0838126540673788,0.2857142857142857,0.2857142857142857
<https://www.wikidata.org/wiki/Q28865>,<https://www.wikidata.org/wiki/Q1406>,3,0.0024650780608052587,0.021364009860312245,0.0838126540673788,0.11538461538461538,0.11538461538461538
<https://cran.r-project.org/package=Amelia>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.statmodel.com/>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.005751848808545604,0.0838126540673788,0.14285714285714285,0.14285714285714285
<http://fcsb.njau.edu.cn/microsyn>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q2370>,<https://www.wikidata.org/wiki/Q1406>,4,0.003286770747740345,0.003286770747740345,0.0838126540673788,1,1
<https://www.chem.gla.ac.uk/~louis/software/ortep>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<https://www.platonsoft.nl/platon>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.rigaku.com/downloads/software/crystalclear>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q51715613>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<https://www.wikidata.org/wiki/Q2601695>,<https://www.wikidata.org/wiki/Q1406>,2,0.0016433853738701725,0.008216926869350863,0.0838126540673788,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q18215965>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.009860312243221035,0.0838126540673788,0.08333333333333333,0.08333333333333333
<https://www.wikidata.org/wiki/Q5652128>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<https://www.wikidata.org/wiki/Q80689>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0049301561216105174,0.0838126540673788,0.16666666666666666,0.16666666666666666
<http://compbio.clemson.edu/DelPhi.php>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q83303>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.003286770747740345,0.0838126540673788,0.25,0.25
<https://github.com/krm15/ACME>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.ibm.com/products/structural-equation-modeling-sem>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.00657354149548069,0.0838126540673788,0.125,0.125
<https://github.com/Chaste/Chaste>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q11393>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0024650780608052587,0.0838126540673788,0.3333333333333333,0.3333333333333333
<http://code.google.com/p/biographer>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.luminexcorp.com/luminex-100200>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://www.cellxpress.org/>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://sourceforge.net/projects/ihcprofiler>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://www4a.biotec.or.th/GI/tools/metasel>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://www.iop.kcl.ac.uk/IoP/Departments/PsychMed/GEpiBSt/software.stm>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://agenabio.com/products/massarray-system>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://dceg.cancer.gov/tools/design/pga>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://gaow.github.io/genetic-analysis-software/1/2ld>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://gaow.github.io/genetic-analysis-software/c/clump>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q178940>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<http://pep2path.sourceforge.net/>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://www.die.upm.es/im/archives/DCEurLAB>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.ittvis.com/idl>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.ittvis.com/idlvm>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://pathomx.org/>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://github.com/wmayner/pyphi>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<https://www.wikidata.org/wiki/Q201904>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,0.0016433853738701725,0.0838126540673788,0.5,0.5
<https://www.wikidata.org/wiki/Q381>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q3376999>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.microsoft.com/download/details.aspx?id=21>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q134067>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://phagocytes.ca/miisr>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://www.phagocytes.ca/miisr>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://code.google.com/archive/p/quickpalm>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://data.gesis.org/somesci/HGF_01>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://github.com/translationalneuromodeling/tapas>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://cran.r-project.org/package=h2o>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://cran.r-project.org/package=pROC>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://github.com/h2oai/h2o-3/tree/master/h2o-r/ensemble>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://fim.uni-muenster.de/>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://github.com/MathCancer/PhysiCell>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q595758>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<http://data.gesis.org/somesci/IMAGELAB_01>,<https://www.wikidata.org/wiki/Q1406>,1,8.216926869350862e-4,8.216926869350862e-4,0.0838126540673788,1,1
<https://www.wikidata.org/wiki/Q15777>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.005751848808545604,0.018898931799506986,0.14285714285714285,0.14285714285714285
<https://www.wikidata.org/wiki/Q388>,<https://www.wikidata.org/wiki/Q14116>,9,0.007395234182415777,0.013968775677896467,0.018898931799506986,0.5294117647058824,0.5294117647058824
<http://www.binarybottle.com/mindboggle.html>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://mathworks.com/products/image.html>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0024650780608052587,0.018898931799506986,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q1406>,<https://www.wikidata.org/wiki/Q14116>,11,0.009038619556285949,0.0838126540673788,0.018898931799506986,0.10784313725490197,0.10784313725490197
<https://www.wikidata.org/wiki/Q169478>,<https://www.wikidata.org/wiki/Q14116>,4,0.003286770747740345,0.09778142974527526,0.018898931799506986,0.03361344537815126,0.03361344537815126
<https://www.wikidata.org/wiki/Q206904>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.07641741988496302,0.018898931799506986,0.010752688172043012,0.010752688172043012
<https://www.wikidata.org/wiki/Q1204300>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.1865242399342646,0.018898931799506986,0.004405286343612334,0.004405286343612334
<https://www.wikidata.org/wiki/Q251>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.013968775677896467,0.018898931799506986,0.0588235294117647,0.0588235294117647
<https://www.wikidata.org/wiki/Q181596>,<https://www.wikidata.org/wiki/Q14116>,6,0.0049301561216105174,0.3245686113393591,0.018898931799506986,0.015189873417721517,0.015189873417721517
<http://webs.uvigo.es/acraaj/GenomePop.htm>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://www.wikidata.org/wiki/Q2407>,<https://www.wikidata.org/wiki/Q14116>,3,0.0024650780608052587,0.012325390304026294,0.018898931799506986,0.19999999999999998,0.19999999999999998
<https://www.wikidata.org/wiki/Q1659584>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.014790468364831553,0.018898931799506986,0.05555555555555555,0.05555555555555555
<https://www.wikidata.org/wiki/Q1355082>,<https://www.wikidata.org/wiki/Q14116>,3,0.0024650780608052587,0.03944124897288414,0.018898931799506986,0.0625,0.0625
<https://www.wikidata.org/wiki/Q1504505>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0016433853738701725,0.018898931799506986,0.5,0.5
<https://www.wikidata.org/wiki/Q41566485>,<https://www.wikidata.org/wiki/Q14116>,2,0.0016433853738701725,0.01972062448644207,0.018898931799506986,0.08333333333333333,0.08333333333333333
<https://www.wikidata.org/wiki/Q11272>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.056696795398520954,0.018898931799506986,0.014492753623188404,0.014492753623188404
<https://www.wikidata.org/wiki/Q28865>,<https://www.wikidata.org/wiki/Q14116>,3,0.0024650780608052587,0.021364009860312245,0.018898931799506986,0.11538461538461538,0.11538461538461538
<https://www.wikidata.org/wiki/Q18215965>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.009860312243221035,0.018898931799506986,0.08333333333333333,0.08333333333333333
<https://www.nitrc.org/projects/wfu_pickatlas>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.004108463434675432,0.018898931799506986,0.19999999999999998,0.19999999999999998
<http://compbio.clemson.edu/DelPhi.php>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://www.wikidata.org/wiki/Q83303>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0016433853738701725,0.018898931799506986,0.5,0.5
<https://www.fz-juelich.de/inm/inm-1/DE/Forschung/_docs/SPMAnatomyToolbox/SPMAnatomyToolbox_node.html>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0016433853738701725,0.018898931799506986,0.5,0.5
<https://github.com/krm15/ACME>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://digitalinsights.qiagen.com/products-overview/discovery-insights-portfolio/analysis-and-visualization/qiagen-ipa>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0049301561216105174,0.018898931799506986,0.16666666666666666,0.16666666666666666
<https://github.com/Chaste/Chaste>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://www.wikidata.org/wiki/Q11393>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0024650780608052587,0.018898931799506986,0.3333333333333333,0.3333333333333333
<http://data.gesis.org/somesci/DATACAM_01>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://www.neurobs.com/menu_presentation/menu_features/features_overview>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0024650780608052587,0.018898931799506986,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q178940>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0016433853738701725,0.018898931799506986,0.5,0.5
<http://pep2path.sourceforge.net/>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<http://www.optflux.org/>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<http://www.optflux.org/cbfa>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://www.wikidata.org/wiki/Q741303>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://www.wikidata.org/wiki/Q838189>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<http://pathomx.org/>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://github.com/wmayner/pyphi>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0016433853738701725,0.018898931799506986,0.5,0.5
<https://www.wikidata.org/wiki/Q201904>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0016433853738701725,0.018898931799506986,0.5,0.5
<https://www.wikidata.org/wiki/Q381>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<http://phagocytes.ca/miisr>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<http://www.phagocytes.ca/miisr>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://code.google.com/archive/p/quickpalm>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://www.partek.com/partek-genomics-suite>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
<https://cran.r-project.org/package=nlme>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,0.0024650780608052587,0.018898931799506986,0.3333333333333333,0.3333333333333333
<https://www.wikidata.org/wiki/Q24451405>,<https://www.wikidata.org/wiki/Q14116>,2,0.0016433853738701725,0.0024650780608052587,0.018898931799506986,0.6666666666666666,0.6666666666666666
<http://fim.uni-muenster.de/>,<https://www.wikidata.org/wiki/Q14116>,1,8.216926869350862e-4,8.216926869350862e-4,0.018898931799506986,1,1
